InvoiceID,CustomerID,InvoiceDate,ProductName,Category,UnitPrice,Quantity,Revenue,Country,Status
INV001171,CUST01217,2024-06-20,T-Shirt,Fashion,25,2,50,Netherlands,Completed
INV001172,CUST02926,2022-03-15,Shoes,Fashion,90,4,360,Germany,Completed
INV001173,CUST01167,2024-10-10,Pillow,Home,35,4,140,France,Completed
INV001174,CUST01460,2024-10-06,T-Shirt,Fashion,25,3,75,USA,Completed
INV001175,CUST02163,2023-02-22,Dress,Fashion,110,3,0,Netherlands,Cancelled
INV001176,CUST03390,2023-03-11,Self Help,Books,25,2,50,United Kingdom,Completed
INV001177,CUST02008,2022-06-07,Tablet,Electronics,500,1,500,France,Completed
INV001178,CUST02614,2022-09-07,Python Book,Books,45,3,135,Germany,Completed
INV001179,CUST01332,2022-03-01,Dumbbells,Sports,50,3,0,France,Cancelled
INV001180,CUST02349,2022-01-12,Fiction Novel,Books,20,3,0,United Kingdom,Cancelled
INV001181,CUST01865,2022-09-22,Vacuum,Home,350,1,350,United Kingdom,Completed
INV001182,CUST01379,2024-02-21,Blender,Home,60,2,120,France,Completed
INV001183,CUST01084,2022-07-02,Shoes,Fashion,90,4,360,Netherlands,Completed
INV001184,CUST01493,2022-11-12,Dumbbells,Sports,50,3,0,Germany,Cancelled
INV001185,CUST02470,2022-09-26,Tablet,Electronics,500,5,2500,USA,Completed
INV001186,CUST02824,2024-09-29,Bicycle,Sports,400,5,0,France,Cancelled
INV001187,CUST01369,2024-05-16,Pillow,Home,35,2,70,France,Completed
INV001188,CUST01380,2024-05-22,Business Guide,Books,35,4,140,United Kingdom,Completed
INV001189,CUST03028,2022-11-14,Python Book,Books,45,3,135,Sweden,Completed
INV001190,CUST01324,2024-06-14,Blender,Home,60,2,120,France,Completed
INV001191,CUST03142,2023-05-25,Pillow,Home,35,1,0,France,Cancelled
INV001192,CUST01184,2022-06-06,Smart Watch,Electronics,300,4,1200,Sweden,Completed
INV001193,CUST02903,2022-07-13,Business Guide,Books,35,3,105,USA,Completed
INV001194,CUST03062,2022-06-17,Headphones,Electronics,150,2,300,United Kingdom,Completed
INV001195,CUST01185,2024-03-15,Bicycle,Sports,400,3,0,United Kingdom,Cancelled
INV001196,CUST02842,2024-07-20,Vacuum,Home,350,2,700,Sweden,Completed
INV001197,CUST01320,2023-01-15,Business Guide,Books,35,1,35,USA,Completed
INV001198,CUST01073,2024-12-30,Yoga Mat,Sports,30,1,30,United Kingdom,Completed
INV001199,CUST02884,2024-09-04,Tennis Racket,Sports,150,4,600,USA,Completed
INV001200,CUST02617,2024-01-09,Smartphone,Electronics,800,2,1600,Germany,Completed
INV001201,CUST01458,2023-01-26,T-Shirt,Fashion,25,2,50,United Kingdom,Completed
INV001202,CUST01990,2022-10-25,Data Science,Books,55,1,55,France,Completed
INV001203,CUST01606,2024-08-07,Yoga Mat,Sports,30,1,30,France,Completed
INV001204,CUST02823,2022-11-09,Yoga Mat,Sports,30,4,0,France,Cancelled
INV001205,CUST01824,2023-05-12,Fiction Novel,Books,20,1,20,Germany,Completed
INV001206,CUST01420,2022-01-17,Dumbbells,Sports,50,4,0,USA,Cancelled
INV001207,CUST01151,2023-08-19,Dumbbells,Sports,50,5,0,France,Cancelled
INV001208,CUST01949,2024-09-26,Smart Watch,Electronics,300,1,300,USA,Completed
INV001209,CUST03266,2023-10-09,Lamp,Home,45,4,180,United Kingdom,Completed
INV001210,CUST02420,2024-10-10,Yoga Mat,Sports,30,2,60,France,Completed
INV001211,CUST02922,2023-01-29,Running Shoes,Sports,110,5,550,Germany,Completed
INV001212,CUST03466,2023-11-26,Running Shoes,Sports,110,3,330,USA,Completed
INV001213,CUST02475,2024-05-03,Dress,Fashion,110,2,220,France,Completed
INV001214,CUST02977,2022-06-26,Jeans,Fashion,60,2,0,Netherlands,Cancelled
INV001215,CUST01413,2024-10-04,Bicycle,Sports,400,2,800,France,Completed
INV001216,CUST01074,2022-04-07,Vacuum,Home,350,2,700,Germany,Completed
INV001217,CUST01130,2024-10-28,Lamp,Home,45,1,0,United Kingdom,Cancelled
INV001218,CUST01494,2023-04-10,Shoes,Fashion,90,3,270,Sweden,Completed
INV001219,CUST01191,2023-12-29,Blender,Home,60,5,0,Sweden,Cancelled
INV001220,CUST01206,2022-08-02,Yoga Mat,Sports,30,1,0,France,Cancelled
INV001221,CUST03303,2022-07-28,Python Book,Books,45,2,90,United Kingdom,Completed
INV001222,CUST02481,2023-02-25,Lamp,Home,45,5,225,Netherlands,Completed
INV001223,CUST01631,2022-07-23,Vacuum,Home,350,2,700,USA,Completed
INV001224,CUST02798,2023-02-18,Smartphone,Electronics,800,4,3200,France,Completed
INV001225,CUST03068,2023-08-11,Tablet,Electronics,500,3,1500,Netherlands,Completed
INV001226,CUST02005,2024-01-09,Fiction Novel,Books,20,2,40,Netherlands,Completed
INV001227,CUST02693,2024-05-28,Tennis Racket,Sports,150,3,450,France,Completed
INV001228,CUST01596,2024-06-25,Python Book,Books,45,1,45,United Kingdom,Completed
INV001229,CUST02645,2023-10-07,Yoga Mat,Sports,30,4,120,Netherlands,Completed
INV001230,CUST03353,2022-11-06,Business Guide,Books,35,4,140,United Kingdom,Completed
INV001231,CUST02284,2023-09-16,Tablet,Electronics,500,5,0,Germany,Cancelled
INV001232,CUST02654,2022-10-28,Dress,Fashion,110,5,0,France,Cancelled
INV001233,CUST02414,2024-06-24,Running Shoes,Sports,110,3,330,USA,Completed
INV001234,CUST03201,2022-03-17,Running Shoes,Sports,110,5,0,Germany,Cancelled
INV001235,CUST01875,2023-08-05,Self Help,Books,25,3,0,United Kingdom,Cancelled
INV001236,CUST01655,2023-11-29,Smart Watch,Electronics,300,5,1500,United Kingdom,Completed
INV001237,CUST02244,2023-05-10,Tennis Racket,Sports,150,1,150,USA,Completed
INV001238,CUST02063,2024-02-03,Business Guide,Books,35,1,35,USA,Completed
INV001239,CUST02838,2022-09-13,Python Book,Books,45,4,180,Germany,Completed
INV001240,CUST03382,2023-04-29,Self Help,Books,25,2,50,Sweden,Completed
INV001241,CUST02165,2023-09-05,Data Science,Books,55,4,0,USA,Cancelled
INV001242,CUST01431,2023-05-23,Self Help,Books,25,2,50,Germany,Completed
INV001243,CUST01401,2024-07-19,Dumbbells,Sports,50,1,50,Netherlands,Completed
INV001244,CUST02740,2022-05-08,Running Shoes,Sports,110,4,440,Netherlands,Completed
INV001245,CUST03155,2024-01-27,Self Help,Books,25,5,125,France,Completed
INV001246,CUST03393,2023-06-25,Dumbbells,Sports,50,4,200,France,Completed
INV001247,CUST01591,2022-11-30,Shoes,Fashion,90,4,360,Sweden,Completed
INV001248,CUST03167,2024-11-17,Shoes,Fashion,90,4,360,United Kingdom,Completed
INV001249,CUST03289,2022-11-18,Smart Watch,Electronics,300,4,1200,Germany,Completed
INV001250,CUST02513,2022-09-05,Coffee Maker,Home,80,5,400,Sweden,Completed
INV001251,CUST02521,2022-08-30,Vacuum,Home,350,3,1050,Germany,Completed
INV001252,CUST01585,2022-02-27,Fiction Novel,Books,20,1,20,Netherlands,Completed
INV001253,CUST01883,2023-08-04,Yoga Mat,Sports,30,1,0,Netherlands,Cancelled
INV001254,CUST01276,2023-12-16,Dumbbells,Sports,50,5,250,United Kingdom,Completed
INV001255,CUST02383,2024-07-15,Tennis Racket,Sports,150,2,300,France,Completed
INV001256,CUST02887,2024-10-30,Running Shoes,Sports,110,3,330,France,Completed
INV001257,CUST02586,2024-04-18,Bicycle,Sports,400,5,2000,Netherlands,Completed
INV001258,CUST02136,2024-06-26,Smartphone,Electronics,800,1,0,USA,Cancelled
INV001259,CUST03298,2023-09-25,Smart Watch,Electronics,300,1,300,USA,Completed
INV001260,CUST03335,2022-04-19,Shoes,Fashion,90,5,450,Sweden,Completed
INV001261,CUST03178,2022-09-04,Tablet,Electronics,500,2,1000,Netherlands,Completed
INV001262,CUST01346,2024-06-28,Business Guide,Books,35,4,0,Sweden,Cancelled
INV001263,CUST03013,2022-04-03,Lamp,Home,45,2,90,United Kingdom,Completed
INV001264,CUST03162,2022-02-19,Bicycle,Sports,400,1,400,Germany,Completed
INV001265,CUST03219,2022-07-23,Blender,Home,60,2,120,Netherlands,Completed
INV001266,CUST01631,2022-07-03,Running Shoes,Sports,110,1,0,Germany,Cancelled
INV001267,CUST01743,2023-10-29,Tablet,Electronics,500,4,2000,United Kingdom,Completed
INV001268,CUST01583,2023-10-18,Vacuum,Home,350,4,1400,France,Completed
INV001269,CUST01829,2022-04-17,Self Help,Books,25,2,50,Netherlands,Completed
INV001270,CUST03066,2024-11-07,Tablet,Electronics,500,1,500,France,Completed
INV001271,CUST03265,2024-08-09,Headphones,Electronics,150,1,150,France,Completed
INV001272,CUST01076,2023-04-24,Self Help,Books,25,1,25,Germany,Completed
INV001273,CUST02247,2022-09-15,Dumbbells,Sports,50,1,0,Sweden,Cancelled
INV001274,CUST01583,2023-02-21,Data Science,Books,55,2,0,Germany,Cancelled
INV001275,CUST03273,2024-05-17,Laptop,Electronics,1200,4,0,France,Cancelled
INV001276,CUST01685,2023-08-16,Headphones,Electronics,150,3,0,United Kingdom,Cancelled
INV001277,CUST02557,2023-05-29,Dress,Fashion,110,5,550,Germany,Completed
INV001278,CUST01661,2022-04-04,Self Help,Books,25,1,25,USA,Completed
INV001279,CUST02619,2022-07-03,Smartphone,Electronics,800,5,4000,USA,Completed
INV001280,CUST01863,2024-06-03,Business Guide,Books,35,3,105,Sweden,Completed
INV001281,CUST02118,2024-07-16,Vacuum,Home,350,2,700,Netherlands,Completed
INV001282,CUST01065,2023-11-04,T-Shirt,Fashion,25,5,125,USA,Completed
INV001283,CUST01039,2022-01-09,Shoes,Fashion,90,5,450,USA,Completed
INV001284,CUST03204,2024-03-15,Smart Watch,Electronics,300,1,300,United Kingdom,Completed
INV001285,CUST02445,2022-09-10,Business Guide,Books,35,4,140,France,Completed
INV001286,CUST01511,2022-01-18,Blender,Home,60,4,240,France,Completed
INV001287,CUST01081,2023-03-30,Blender,Home,60,1,0,Germany,Cancelled
INV001288,CUST01905,2023-09-13,Bicycle,Sports,400,1,400,Netherlands,Completed
INV001289,CUST03482,2024-10-06,Smartphone,Electronics,800,4,3200,Netherlands,Completed
INV001290,CUST03331,2023-07-23,Running Shoes,Sports,110,5,550,Sweden,Completed
INV001291,CUST01267,2022-12-26,T-Shirt,Fashion,25,2,50,Sweden,Completed
INV001292,CUST03142,2023-04-12,Blender,Home,60,1,0,USA,Cancelled
INV001293,CUST03294,2023-06-02,Headphones,Electronics,150,1,150,France,Completed
INV001294,CUST02666,2024-06-04,Smart Watch,Electronics,300,4,1200,Germany,Completed
INV001295,CUST03118,2024-01-11,T-Shirt,Fashion,25,3,75,United Kingdom,Completed
INV001296,CUST02838,2024-12-26,Headphones,Electronics,150,2,300,Germany,Completed
INV001297,CUST03342,2022-06-17,Shoes,Fashion,90,1,90,United Kingdom,Completed
INV001298,CUST01673,2023-02-08,Coffee Maker,Home,80,1,80,Germany,Completed
INV001299,CUST02769,2024-09-09,Business Guide,Books,35,3,105,United Kingdom,Completed
INV001300,CUST02939,2022-08-09,Coffee Maker,Home,80,3,0,Netherlands,Cancelled
INV001301,CUST01298,2023-04-30,Fiction Novel,Books,20,1,20,Sweden,Completed
INV001302,CUST01350,2022-09-13,Headphones,Electronics,150,3,450,United Kingdom,Completed
INV001303,CUST01253,2022-09-19,Tablet,Electronics,500,5,2500,France,Completed
INV001304,CUST01417,2022-05-15,Smart Watch,Electronics,300,1,300,USA,Completed
INV001305,CUST02645,2024-02-21,Fiction Novel,Books,20,2,0,United Kingdom,Cancelled
INV001306,CUST02857,2022-01-22,Dumbbells,Sports,50,5,0,France,Cancelled
INV001307,CUST02391,2022-07-27,Headphones,Electronics,150,5,750,USA,Completed
INV001308,CUST01442,2023-01-30,Smart Watch,Electronics,300,1,0,United Kingdom,Cancelled
INV001309,CUST03347,2023-02-01,Business Guide,Books,35,3,105,Netherlands,Completed
INV001310,CUST02821,2024-09-12,Jeans,Fashion,60,1,60,Netherlands,Completed
INV001311,CUST02276,2022-09-19,Tennis Racket,Sports,150,3,450,Sweden,Completed
INV001312,CUST01603,2022-10-26,Pillow,Home,35,3,105,France,Completed
INV001313,CUST01033,2024-01-26,Data Science,Books,55,1,55,Sweden,Completed
INV001314,CUST03291,2024-11-04,Bicycle,Sports,400,2,800,United Kingdom,Completed
INV001315,CUST01280,2023-02-17,Shoes,Fashion,90,4,0,Germany,Cancelled
INV001316,CUST03369,2023-11-10,Pillow,Home,35,3,105,Sweden,Completed
INV001317,CUST01664,2023-11-05,Yoga Mat,Sports,30,4,120,United Kingdom,Completed
INV001318,CUST01913,2022-01-08,Shoes,Fashion,90,5,450,USA,Completed
INV001319,CUST02969,2023-05-05,Lamp,Home,45,2,90,USA,Completed
INV001320,CUST01027,2023-01-13,Laptop,Electronics,1200,3,3600,Germany,Completed
INV001321,CUST01583,2022-08-24,Running Shoes,Sports,110,5,550,Germany,Completed
INV001322,CUST01121,2022-03-31,Jacket,Fashion,120,2,240,Netherlands,Completed
INV001323,CUST01713,2023-06-21,Data Science,Books,55,2,110,Germany,Completed
INV001324,CUST01721,2022-02-14,Laptop,Electronics,1200,2,2400,Germany,Completed
INV001325,CUST02386,2022-08-16,Lamp,Home,45,2,90,Netherlands,Completed
INV001326,CUST01701,2024-02-02,Fiction Novel,Books,20,1,20,Sweden,Completed
INV001327,CUST01535,2022-10-23,Dress,Fashion,110,4,440,Netherlands,Completed
INV001328,CUST03455,2023-10-14,T-Shirt,Fashion,25,5,0,France,Cancelled
INV001329,CUST03193,2023-01-23,Jacket,Fashion,120,2,240,Germany,Completed
INV001330,CUST01517,2023-07-28,Fiction Novel,Books,20,2,40,Sweden,Completed
INV001331,CUST01265,2024-08-21,Fiction Novel,Books,20,5,100,Netherlands,Completed
INV001332,CUST03125,2024-10-18,Jacket,Fashion,120,3,0,France,Cancelled
INV001333,CUST03026,2024-09-16,Pillow,Home,35,4,0,France,Cancelled
INV001334,CUST01848,2022-03-16,Shoes,Fashion,90,2,180,Netherlands,Completed
INV001335,CUST02253,2023-03-24,Tennis Racket,Sports,150,2,300,France,Completed
INV001336,CUST03255,2023-06-06,T-Shirt,Fashion,25,3,75,United Kingdom,Completed
INV001337,CUST02440,2024-11-28,Python Book,Books,45,4,0,Netherlands,Cancelled
INV001338,CUST02745,2023-11-20,Dumbbells,Sports,50,4,200,France,Completed
INV001339,CUST02298,2024-10-15,Yoga Mat,Sports,30,2,60,Germany,Completed
INV001340,CUST02087,2023-04-24,Tablet,Electronics,500,1,500,USA,Completed
INV001341,CUST03100,2024-10-24,Tablet,Electronics,500,2,1000,Sweden,Completed
INV001342,CUST01292,2022-08-31,Smart Watch,Electronics,300,2,600,Germany,Completed
INV001343,CUST02348,2023-02-07,Vacuum,Home,350,2,0,Germany,Cancelled
INV001344,CUST03224,2022-10-10,Tablet,Electronics,500,3,1500,Germany,Completed
INV001345,CUST02661,2024-04-07,Headphones,Electronics,150,5,750,Sweden,Completed
INV001346,CUST01932,2024-03-25,Shoes,Fashion,90,2,0,Netherlands,Cancelled
INV001347,CUST02889,2024-08-17,Tablet,Electronics,500,2,1000,Germany,Completed
INV001348,CUST01858,2024-05-05,Tennis Racket,Sports,150,1,150,France,Completed
INV001349,CUST03365,2022-10-12,Coffee Maker,Home,80,4,320,Netherlands,Completed
INV001350,CUST01923,2023-11-27,Dumbbells,Sports,50,5,250,France,Completed
INV001351,CUST03404,2023-10-30,Python Book,Books,45,2,90,United Kingdom,Completed
INV001352,CUST03327,2023-11-08,Self Help,Books,25,5,125,USA,Completed
INV001353,CUST01836,2024-02-20,Smart Watch,Electronics,300,4,1200,France,Completed
INV001354,CUST01444,2024-08-30,Fiction Novel,Books,20,3,60,Germany,Completed
INV001355,CUST01427,2022-12-18,Data Science,Books,55,1,0,USA,Cancelled
INV001356,CUST01109,2024-09-27,T-Shirt,Fashion,25,4,100,Netherlands,Completed
INV001357,CUST01954,2023-02-26,Python Book,Books,45,4,180,Germany,Completed
INV001358,CUST03123,2024-01-25,Jacket,Fashion,120,4,480,United Kingdom,Completed
INV001359,CUST01453,2022-11-18,Fiction Novel,Books,20,4,80,Netherlands,Completed
INV001360,CUST01845,2024-03-07,Jacket,Fashion,120,4,480,Netherlands,Completed
INV001361,CUST03472,2022-11-22,Pillow,Home,35,2,0,Sweden,Cancelled
INV001362,CUST02128,2024-07-28,Smartphone,Electronics,800,4,3200,Netherlands,Completed
INV001363,CUST03477,2024-03-28,Business Guide,Books,35,5,175,Netherlands,Completed
INV001364,CUST02895,2024-07-31,Laptop,Electronics,1200,3,3600,Sweden,Completed
INV001365,CUST02218,2023-12-12,Data Science,Books,55,4,220,France,Completed
INV001366,CUST02769,2023-01-03,Running Shoes,Sports,110,5,550,France,Completed
INV001367,CUST01178,2024-03-16,Jacket,Fashion,120,5,600,Netherlands,Completed
INV001368,CUST01889,2022-05-17,Tennis Racket,Sports,150,1,150,France,Completed
INV001369,CUST01430,2022-06-06,Lamp,Home,45,4,180,Sweden,Completed
INV001370,CUST01849,2023-06-02,Headphones,Electronics,150,1,150,Sweden,Completed
INV001371,CUST02561,2024-08-03,Running Shoes,Sports,110,4,440,Germany,Completed
INV001372,CUST02026,2022-01-22,Jacket,Fashion,120,4,480,United Kingdom,Completed
INV001373,CUST01279,2024-08-02,Data Science,Books,55,4,220,United Kingdom,Completed
INV001374,CUST02143,2024-08-22,T-Shirt,Fashion,25,5,125,Netherlands,Completed
INV001375,CUST02204,2022-12-29,Fiction Novel,Books,20,2,40,United Kingdom,Completed
INV001376,CUST02119,2022-01-23,Bicycle,Sports,400,2,800,Netherlands,Completed
INV001377,CUST03180,2022-03-12,Yoga Mat,Sports,30,5,150,Netherlands,Completed
INV001378,CUST02262,2024-03-10,Smart Watch,Electronics,300,1,300,France,Completed
INV001379,CUST01826,2024-02-12,Blender,Home,60,2,120,Netherlands,Completed
INV001380,CUST02727,2022-02-02,Tablet,Electronics,500,2,1000,United Kingdom,Completed
INV001381,CUST01395,2023-03-28,Jeans,Fashion,60,1,60,USA,Completed
INV001382,CUST01441,2024-11-15,Pillow,Home,35,2,0,Germany,Cancelled
INV001383,CUST03218,2023-03-01,Yoga Mat,Sports,30,2,60,France,Completed
INV001384,CUST02460,2022-08-05,T-Shirt,Fashion,25,4,100,Germany,Completed
INV001385,CUST02594,2022-01-25,Running Shoes,Sports,110,1,110,Netherlands,Completed
INV001386,CUST01179,2024-01-26,Shoes,Fashion,90,3,0,United Kingdom,Cancelled
INV001387,CUST01417,2024-10-20,Self Help,Books,25,2,50,USA,Completed
INV001388,CUST03457,2022-07-14,Running Shoes,Sports,110,3,330,Germany,Completed
INV001389,CUST02974,2023-10-14,Coffee Maker,Home,80,5,0,United Kingdom,Cancelled
INV001390,CUST02566,2024-07-08,Dress,Fashion,110,5,550,Sweden,Completed
INV001391,CUST01086,2023-04-22,Tablet,Electronics,500,2,1000,Sweden,Completed
INV001392,CUST01325,2023-05-14,Jacket,Fashion,120,4,480,United Kingdom,Completed
INV001393,CUST01621,2023-02-18,T-Shirt,Fashion,25,2,0,France,Cancelled
INV001394,CUST02346,2024-06-27,Vacuum,Home,350,1,0,Netherlands,Cancelled
INV001395,CUST02181,2024-04-29,Jacket,Fashion,120,3,360,United Kingdom,Completed
INV001396,CUST03209,2023-02-26,Jeans,Fashion,60,5,300,United Kingdom,Completed
INV001397,CUST02317,2024-12-03,Yoga Mat,Sports,30,1,30,Netherlands,Completed
INV001398,CUST01788,2022-05-24,Jeans,Fashion,60,2,120,United Kingdom,Completed
INV001399,CUST03427,2022-12-22,Jeans,Fashion,60,5,300,Sweden,Completed
INV001400,CUST02913,2024-05-22,Jeans,Fashion,60,2,120,Germany,Completed
INV001401,CUST03481,2022-12-28,Vacuum,Home,350,5,1750,Netherlands,Completed
INV001402,CUST02113,2023-02-17,Tablet,Electronics,500,4,2000,France,Completed
INV001403,CUST02928,2022-12-10,Tennis Racket,Sports,150,5,750,France,Completed
INV001404,CUST02974,2022-11-16,Dumbbells,Sports,50,1,50,United Kingdom,Completed
INV001405,CUST03264,2022-11-09,Jacket,Fashion,120,4,480,USA,Completed
INV001406,CUST02857,2023-09-19,Tennis Racket,Sports,150,5,750,Germany,Completed
INV001407,CUST02364,2022-05-28,Running Shoes,Sports,110,2,220,Netherlands,Completed
INV001408,CUST01052,2022-01-09,Lamp,Home,45,4,180,Sweden,Completed
INV001409,CUST02528,2024-03-19,Bicycle,Sports,400,5,2000,France,Completed
INV001410,CUST01159,2024-04-17,Tennis Racket,Sports,150,2,300,United Kingdom,Completed
INV001411,CUST02045,2024-06-12,Pillow,Home,35,4,140,USA,Completed
INV001412,CUST02578,2022-04-29,Jeans,Fashion,60,4,240,France,Completed
INV001413,CUST01115,2024-01-11,Jacket,Fashion,120,5,600,USA,Completed
INV001414,CUST02041,2022-10-29,Self Help,Books,25,2,50,Netherlands,Completed
INV001415,CUST01378,2022-08-28,Dumbbells,Sports,50,5,250,USA,Completed
INV001416,CUST01773,2024-11-27,Shoes,Fashion,90,3,270,France,Completed
INV001417,CUST03183,2024-10-22,Tennis Racket,Sports,150,3,450,USA,Completed
INV001418,CUST01447,2022-07-02,Business Guide,Books,35,2,70,USA,Completed
INV001419,CUST02630,2023-03-06,Coffee Maker,Home,80,2,160,USA,Completed
INV001420,CUST01396,2022-01-04,Tennis Racket,Sports,150,4,600,United Kingdom,Completed
INV001421,CUST01698,2024-06-01,Blender,Home,60,2,120,Netherlands,Completed
INV001422,CUST01745,2024-09-23,Headphones,Electronics,150,5,750,Sweden,Completed
INV001423,CUST01823,2023-01-16,Jeans,Fashion,60,3,180,United Kingdom,Completed
INV001424,CUST01447,2024-06-21,T-Shirt,Fashion,25,3,75,USA,Completed
INV001425,CUST01510,2024-02-13,Tablet,Electronics,500,1,0,Germany,Cancelled
INV001426,CUST02957,2023-04-26,Laptop,Electronics,1200,1,1200,France,Completed
INV001427,CUST03385,2022-01-15,Smartphone,Electronics,800,5,4000,United Kingdom,Completed
INV001428,CUST03469,2024-02-09,Lamp,Home,45,4,180,Sweden,Completed
INV001429,CUST02378,2024-05-29,Vacuum,Home,350,2,700,Germany,Completed
INV001430,CUST02550,2024-03-27,Tablet,Electronics,500,3,1500,Sweden,Completed
INV001431,CUST02871,2022-01-07,Running Shoes,Sports,110,1,0,USA,Cancelled
INV001432,CUST03173,2022-09-09,Jacket,Fashion,120,4,0,Germany,Cancelled
INV001433,CUST03109,2024-08-31,T-Shirt,Fashion,25,3,75,France,Completed
INV001434,CUST01187,2024-01-08,Lamp,Home,45,2,0,USA,Cancelled
INV001435,CUST02639,2024-09-19,Python Book,Books,45,3,135,USA,Completed
INV001436,CUST01411,2024-09-02,Bicycle,Sports,400,5,2000,USA,Completed
INV001437,CUST03130,2022-10-21,Python Book,Books,45,2,90,Sweden,Completed
INV001438,CUST02234,2022-06-28,Fiction Novel,Books,20,2,40,USA,Completed
